video,window_id,window_start_sec,window_end_sec,mean_speed,max_speed,speed_std,mean_acceleration,max_acceleration,min_pair_distance,mean_pair_distance,max_iou,mean_iou,max_approach_rate,mean_approach_rate,max_approach_acceleration,mean_approach_acceleration,max_direction_change,mean_direction_change,max_speed_drop,mean_speed_drop,max_vehicle_count,mean_vehicle_count,label,oof_probability,oof_prediction_050,oof_prediction_035,oof_prediction_030
accident05.mp4,6,3.0,4.0,1.2483246851643526,5.830951894845301,0.435050675829052,0.7310458345561758,3.594883917345511,84.1486779456457,247.1499115985063,0.0,0.0,3.842117526534423,-0.4541152830196031,4.177878804814441,-0.0174170505858534,180.0,25.67091038846901,3.594883917345511,0.361438604102409,4,4.0,0,0.2741430685304867,0,0,0
accident05.mp4,7,3.5,4.5,1.1373878645291444,5.830951894845301,0.438713275080228,0.7056047954074612,3.594883917345511,124.95199078045935,254.17978509570213,0.0,0.0,2.6602936459788395,-0.497154017135117,4.177878804814441,-0.0091254072320388,180.0,21.761162497729256,3.594883917345511,0.3760765078605093,4,4.0,0,0.2766540727422868,0,0,0
accident05.mp4,8,4.0,5.0,0.8061235148655455,5.385164807134504,0.4139393702959773,0.5432257475432759,3.149096829634714,121.2023102090055,261.3149343851996,0.0,0.0,1.430204665390164,-0.3772555680657214,3.1556946443702145,0.0269413326319828,180.0,24.40997966979711,2.1913377130908938,0.2966128737716378,4,4.0,0,0.4772480321541434,0,1,1
accident05.mp4,9,4.5,5.5,0.5011800618407555,3.1622776601683795,0.287846458816711,0.4221133628432179,2.23606797749979,108.04628637764463,265.3518621601444,0.0,0.0,1.8905454354593587,-0.1476027759147028,2.23351375464415,0.0094917575145719,180.0,27.909665730634647,2.23606797749979,0.2127825712648302,4,4.0,0,0.5864299059066744,1,1,1
accident05.mp4,10,5.0,6.0,0.533847780105598,3.0,0.2736218700436224,0.4503391745157448,2.23606797749979,89.02246907382428,262.59196328603923,0.0650508552789688,0.0018570249667391,2.8207493649814808,-0.0543733968883579,2.6760631796108783,-0.0112652645209805,180.0,34.80724924766689,2.23606797749979,0.2205666825595336,5,4.2,0,0.4508073526431154,0,1,1
accident05.mp4,11,5.5,6.5,0.6730422457142471,3.605551275463989,0.2635537622389651,0.4972982977784029,1.6055512754639891,63.324560795950255,260.99382586900305,0.1202308908104896,0.0078368848189711,2.8207493649814808,-0.1061288130766081,2.942409877924888,0.0011837172607149,180.0,40.45975888723032,1.6055512754639891,0.2432129108575293,6,4.533333333333333,1,0.36267113164217374,0,1,1
accident05.mp4,12,6.0,7.0,0.6625471524840346,4.123105625617661,0.2829524150068798,0.4825618754802755,2.8284271247461903,52.80151512977634,283.44265628301423,0.1295099556446075,0.0095939673483371,4.7969045292892645,-0.0160354936849729,3.093624831966167,0.0032721001729728,180.0,35.19201887823781,2.8284271247461903,0.2373035665197054,7,5.8,1,0.3880436365300886,0,1,1
accident05.mp4,13,6.5,7.5,0.6048340379993774,4.123105625617661,0.2976034609960304,0.5069521820917886,2.8284271247461903,39.84971769034255,297.3205787910184,0.1295099556446075,0.0063035385683178,4.7969045292892645,0.0303741585019189,3.9918604948156258,-0.0127219502791091,180.0,38.139647964135655,2.8284271247461903,0.2506793191591502,8,7.333333333333333,1,0.30757428906551404,0,0,1
accident05.mp4,14,7.0,8.0,0.6161020027983979,4.47213595499958,0.2612543746712942,0.5312988517095835,3.0579223926264847,37.36308338453881,289.0986989593368,0.1208915561437606,0.0046624587848782,2.94319974892062,-0.125830586267095,3.9918604948156258,-0.0133023585920488,180.0,39.731227517256784,3.0579223926264847,0.2746681036471641,8,7.866666666666666,1,0.22289762590653736,0,0,0
accident05.mp4,15,7.5,8.5,0.6896310866337921,4.47213595499958,0.2318896750356774,0.4828813972153743,3.0579223926264847,36.05551275463989,289.79816870466846,0.0797557160258293,0.0032749387901276,3.416082907727386,-0.2636094617678164,3.6019847459573384,-0.0186960565043073,180.0,34.54770114665294,3.0579223926264847,0.2437414387483994,8,8.0,1,0.20446791380792406,0,0,0
