video,window_id,window_start_sec,window_end_sec,mean_speed,max_speed,speed_std,mean_acceleration,max_acceleration,min_pair_distance,mean_pair_distance,max_iou,mean_iou,max_approach_rate,mean_approach_rate,max_approach_acceleration,mean_approach_acceleration,max_direction_change,mean_direction_change,max_speed_drop,mean_speed_drop,max_vehicle_count,mean_vehicle_count,label,probability
normal04.mp4,15,9.0,10.2,0.4461600903935463,5.97209798389575,0.123123030410897,0.1791726831174415,5.86984063179545,9.641563124885062,318.0490045092876,0.7134700417518616,0.0128813628107309,4.767836550672058,0.0240892245717315,4.786923782955228,0.0070513680683869,176.5771733248473,29.170022262492875,2.172947623593421,0.0909950985385794,15.0,13.1,0,0.07571859970343482
normal04.mp4,16,9.6,10.8,0.4716908080993534,5.97209798389575,0.1191101842822826,0.1942857707603797,5.86984063179545,0.7221793103891142,324.63611579721976,0.9818864464759828,0.0126608749851584,4.767836550672058,0.0148809241740363,4.786923782955228,-0.0020787281456729,178.5207616426489,27.813709149528343,2.172947623593421,0.0968984830582276,15.0,13.133333333333333,0,0.08322323702931583
normal04.mp4,17,10.2,11.4,0.4559408972240476,1.9756635921342212,0.0539618304277519,0.1762832358277696,1.2957846557861754,0.7221793103891142,333.32263199352184,0.9818864464759828,0.0119008608162403,1.7595979215913644,-0.0103919692085942,1.7120744015992102,-0.0057583547281584,178.5207616426489,27.59212050691434,1.1300919883506242,0.0872210976152973,15.0,13.6,0,0.12980998584676295
normal04.mp4,18,10.8,12.0,0.441703915422919,1.7510027025152337,0.0559568866713084,0.1666725994898034,1.040697712872029,35.22919554525356,344.30830313087625,0.2687779068946838,0.01144231390208,1.341368648480568,0.0431051220639924,1.3848141504584817,-0.0013463354056941,177.59379836038505,29.25551544995353,0.9812358038125162,0.0818588324657148,15.0,12.833333333333334,0,0.11647904296915662
normal04.mp4,19,11.4,12.6,0.4343002590713208,1.2190915329921002,0.0558055252289543,0.1519916652611369,0.7526000935801055,33.153830725338125,337.6684116438015,0.2510713040828705,0.0119093097746372,1.4606847949934263,0.0593007149962825,1.0876034976660662,0.0053974540668849,177.63986466462984,28.55428782302337,0.7019481409811398,0.0752772219704781,14.0,12.4,0,0.11323338141111798
normal04.mp4,20,12.0,13.2,0.5017613271037326,3.5362004003936978,0.1113553021265096,0.1932543445449978,2.235795050834424,32.40137486536652,317.38001165914443,0.2570863664150238,0.0124286748468875,3.1862696490507574,0.055641831974596,4.436118754626364,0.0075618249714901,177.63986466462984,28.13800403637755,1.8856193481418648,0.0950629528371194,15.0,12.6,0,0.052175496564092316
normal04.mp4,21,12.6,13.8,0.5061733121106147,3.5362004003936978,0.112534329812033,0.22881660503976,2.235795050834424,32.40137486536652,307.7492805336684,0.2963358163833618,0.0113424705341458,3.1862696490507574,0.075249854342231,4.436118754626364,-0.0001830694231224,174.76793953731024,29.571776670510943,1.8856193481418648,0.1145871231788498,15.0,13.066666666666666,0,0.04062356545558811
normal04.mp4,22,13.2,14.4,0.4367066401851739,2.0683651765106217,0.076742366773764,0.2015127737767349,1.835753245408955,31.81718689825506,300.5272146278847,0.3101341426372528,0.0088194739073514,2.2254433541821896,0.0666466638923737,2.31179490627072,-0.004568335567101,178.84597851545254,28.9710400712662,1.562910208826261,0.1039026364182601,15.0,13.0,0,0.04475530772531202
normal04.mp4,23,13.8,15.0,0.4175828415424816,2.3580349045704847,0.0828355161468474,0.1770837323668502,2.024902438565161,31.44376323168352,300.51347382192824,0.3101341426372528,0.0083426143974065,2.427571522868959,0.0526690405825254,2.30206604786639,-0.0023930971565921,178.84597851545254,26.95611427791708,1.171499431369425,0.0872179544630091,15.0,12.533333333333331,0,0.07671497850799228
normal04.mp4,24,14.4,15.6,0.4113912705367156,2.3580349045704847,0.0637200958192441,0.1728428405166466,2.024902438565161,1.201594873803432,306.8996643241173,0.9675100445747375,0.0107595771551132,2.427571522868959,-0.000590044188112,2.30206604786639,-0.0072385321175328,178.31715183650462,29.20018974807914,0.800349216008882,0.0850679820965273,13.0,12.633333333333333,0,0.09041473695116954
normal04.mp4,25,15.0,16.2,0.429787344679954,1.544790477735833,0.0533437976962327,0.1612838401733456,1.0573025218412802,0.3442881028158722,312.7690149263861,0.9892420768737792,0.0162876937538385,1.557459908833323,-0.0178905563882795,1.3154655140465366,0.0002880350605318,178.31715183650462,26.346584572297942,0.800349216008882,0.0799841495236219,13.0,11.2,0,0.236998210921066
normal04.mp4,26,15.6,16.8,0.4295128262243695,1.768848533685569,0.053293771077557,0.1341876797629475,0.7416163658939038,0.3442881028158722,333.105575768339,0.9892420768737792,0.0133441351354122,1.557459908833323,-0.0020862659639044,1.1456652547937125,0.0045481440820682,141.11094463753057,21.15803820601228,0.5409869614373327,0.0654868110187996,11.0,10.1,0,0.26592575939183005
normal04.mp4,27,16.2,17.4,0.4665073518498041,9.303259385477467,0.1660436889404148,0.1831388210601767,8.64910106751567,0.2960212535455493,345.3871953837377,0.9901365041732788,0.0175745319575071,1.264551001003845,-0.0645686185607315,5.252977720607589,-0.0053373884276215,142.30980347344993,20.971669265415866,5.946872253572016,0.0923777574001745,11.0,10.2,0,0.2450020362178061
normal04.mp4,28,16.8,18.0,0.5568787011568174,10.018602366224885,0.2790776533599025,0.2744874647246393,9.309074407388362,0.2960212535455493,334.53701153982496,0.9901365041732788,0.0246956851333379,9.145726478589438,0.0031465448080894,9.435826450681477,0.00483267028694,161.34837133649717,24.392793565164546,5.946872253572016,0.1378224186589024,11.0,9.3,0,0.31128682812720354
normal04.mp4,29,17.4,18.6,0.5302602339363903,10.018602366224885,0.2408767032496496,0.2282116968104252,9.309074407388362,0.9519952396489308,328.8167714672261,0.9732733964920044,0.0153000121936202,9.145726478589438,0.0209583569978104,9.435826450681477,0.0069404138309621,161.34837133649717,23.184194554133292,5.060898154236056,0.1141509421514675,10.0,8.133333333333333,0,0.2754972530438289
normal04.mp4,30,18.0,19.2,0.4569993783113097,2.229667667118921,0.0557983685967943,0.1673651111057822,1.9298985417232333,1.7510786374528755,321.5812540957144,0.9023504853248596,0.0096291489899158,2.50426530082018,-0.0649082098994365,2.6707841313225917,0.0161115306328272,152.27664099119707,23.42287253229556,0.7534770338363102,0.0807686314554391,11.0,8.633333333333333,0,0.11215136769762092
normal04.mp4,31,18.6,19.8,0.4522554240409492,2.2669477248029377,0.0654045768435756,0.1694021883894932,1.9728904893552528,1.5369810419785943,318.62967066199906,0.9039442539215088,0.0137627683579921,2.50426530082018,-0.0792659670805023,2.6707841313225917,0.0038805218367736,164.61386583008823,23.47547473347316,1.6746526091943688,0.0851548545499099,11.0,9.566666666666666,0,0.10688104265861958
normal04.mp4,32,19.2,20.4,0.5297313599973398,4.698878628045136,0.1456668014332174,0.2125443481481055,2.901865099936536,1.5369810419785943,320.36724400807697,0.9039442539215088,0.0199100691825151,3.3231203790810184,-0.1392305023808107,2.8902443744566426,-0.0138383296445369,164.61386583008823,23.06570353010915,2.901865099936536,0.1088448517566422,11.0,9.133333333333333,0,0.11753694902387296
normal04.mp4,33,19.8,21.0,0.5587908841283942,4.698878628045136,0.1385764374977705,0.235124756456786,2.901865099936536,12.548483666171304,320.1101190558158,0.5789965987205505,0.0228938534855842,3.3231203790810184,-0.1566373610055793,2.8902443744566426,-0.0028504401992724,175.6390330228187,26.355096555540324,2.901865099936536,0.1126945503163565,10.0,8.8,0,0.15150227489790738
normal04.mp4,34,20.4,21.6,0.5294318006882065,1.9622520366434688,0.09954634969653,0.1840541365999405,1.136618632257537,6.882871707086431,332.1200118999289,0.5789965987205505,0.0217708703130483,1.8024440097655088,-0.108769093690194,2.4099582240849315,-0.0048852891572568,175.6390330228187,25.87935811042831,0.7542809947458213,0.0884862433501393,10.0,8.933333333333334,0,0.13331221473950014
normal04.mp4,35,21.0,22.2,0.5370202684500018,2.63626654385286,0.1124911812724136,0.1878552112319326,1.956467505309938,6.882871707086431,323.7264134018667,0.5359072685241699,0.0154147008433938,2.4642492678146937,-0.1024594785099494,2.4099582240849315,-0.0118744584976851,168.5883269371401,24.92551296148701,1.956467505309938,0.0917280183327888,10.0,8.166666666666666,0,0.12878074355744157
normal04.mp4,36,21.6,22.8,0.4960218964616791,2.63626654385286,0.1049131644859168,0.182032666401953,1.956467505309938,17.463083621571815,298.0376416246609,0.3620857298374176,0.012267324142158,2.4642492678146937,-0.094184298215747,2.0983704516695525,-0.004106980590592,168.5883269371401,23.80915974973741,1.956467505309938,0.0940620441138164,10.0,7.766666666666667,0,0.10868226937967021
normal04.mp4,37,22.2,23.4,0.4427938042468231,1.4868781057406175,0.0789562791694299,0.1518840575581923,1.1635872153709186,44.61495111151724,296.0491289207444,0.2812592983245849,0.0155257312580943,1.2536418748042593,-0.0076999581238959,1.3083480886385246,0.0017826531326682,172.26407158391885,23.05584230157339,1.1635872153709186,0.0788945035945846,9.0,7.366666666666666,0,0.15306806427626887
normal04.mp4,38,22.8,24.0,0.4426350147580041,1.4961225305962484,0.06375931659319,0.1449126535424564,1.1652595586619727,36.10688850800022,307.81631871334105,0.264514148235321,0.0139682572335004,1.4426742629347586,0.0372726153252562,1.629161623393827,-0.0001378681557173,172.26407158391885,23.961994778281,0.8805904272408196,0.0680789842887493,11.0,7.666666666666667,0,0.12149360986538633
normal04.mp4,39,23.4,24.6,0.4715857787559387,2.4372939925318704,0.0541714424286707,0.1423372468251069,1.2401131833756045,36.10688850800022,307.8697593987179,0.2386190444231033,0.0113397920504212,2.3198891832160484,0.0208791914180362,1.629161623393827,0.0041713271275747,159.65950684632557,23.15536856350352,1.2401131833756045,0.0705771893756157,11.0,8.566666666666666,0,0.11479475953823819
normal04.mp4,40,24.0,25.2,0.4929102074057486,2.511839082499187,0.0811167377320556,0.1515409101244012,1.80583334274407,39.002050093272935,307.7874284905303,0.2246796786785125,0.0108818840235471,2.3198891832160484,-0.0061817399279337,1.8634674431020808,-0.0030063445400576,153.35326374196688,19.719373520920502,1.80583334274407,0.07730013054234,9.0,8.6,0,0.13860453356070093
normal04.mp4,41,24.6,25.8,0.4942335424015055,2.587027837052133,0.0915859440646306,0.1698376039798589,2.320314777358414,48.26208288396427,306.5478380945872,0.1874936521053314,0.0081044118851423,2.631525647399428,0.0034300506887865,3.839202343464762,0.0006790965061358,178.38883631681327,21.089334189715697,1.830142080630242,0.0842267797673562,10.0,8.733333333333333,0,0.1881022161493118
normal04.mp4,42,25.2,26.4,0.5336779240019079,5.131451196090556,0.1589094029264123,0.213741408578038,4.379577214742056,49.69240242891242,299.5927204510793,0.147445410490036,0.0045541180297732,4.798209617745329,0.0088903424099021,6.744863827916845,0.004379864262965,178.38883631681327,22.20805679497924,2.7194036721031467,0.1063057176053707,10.0,8.133333333333333,0,0.3207211883587698
normal04.mp4,43,25.8,27.0,0.6081367245752258,5.131451196090556,0.1958084291910781,0.2532232351837839,4.379577214742056,47.19456659501216,288.46398311212545,0.1553090214729309,0.0045620193704962,4.798209617745329,-0.026167079205419,6.744863827916845,-0.0035168951477962,169.02663640724504,25.005142908111225,2.7194036721031467,0.1238616146485971,9.0,7.033333333333333,0,0.4050396038667017
normal04.mp4,44,26.4,27.6,0.7350701157240658,15.69969313508819,0.4352949043810585,0.3887077622499817,8.862936436686752,26.404700578021917,264.90222357030257,0.3805218338966369,0.0102654406800866,9.867384205631126,-0.0763849900381477,8.499708782446987,-0.0065203478448481,177.33757006474283,26.440286910857107,8.862936436686752,0.1907650719620859,10.0,7.133333333333334,0,0.1746921766415563
normal04.mp4,45,27.0,28.2,0.7157301043580871,15.69969313508819,0.4431717328497508,0.4202925972769423,8.862936436686752,26.404700578021917,245.59276825880644,0.4502516686916351,0.0142030529677867,9.867384205631126,-0.1000284127735755,8.499708782446987,0.0133681312040928,177.33757006474283,26.04367255441216,8.862936436686752,0.2242533092943184,10.0,8.366666666666667,0,0.1533594274858028
normal04.mp4,46,27.6,28.8,0.5951095605233975,11.059419423436111,0.3385525232058109,0.2930308984331281,9.71565183177749,38.33137496893787,254.7366214312536,0.4502516686916351,0.0127231022343039,10.342986407224714,-0.0772821847182567,19.67755458469003,0.0280195638152269,177.5095676683302,28.77253948310787,8.444550092654183,0.1482063944700035,12.0,9.733333333333333,0,0.061166085732466326
normal04.mp4,47,28.2,29.4,0.5563477306471694,11.059419423436111,0.3161528450829639,0.2274403016379808,9.71565183177749,14.032204538813287,277.1012479912851,0.5681661367416382,0.0117608355358242,10.342986407224714,-0.0534227682899854,19.67755458469003,0.0153319162233291,177.5095676683302,28.5098838550395,2.271089626297581,0.0988542121801601,12.0,10.233333333333333,0,0.052688141292397746
normal04.mp4,48,28.8,30.0,0.633718665331952,16.248797188084772,0.3236922162562192,0.2827636145427722,11.173031316050457,14.032204538813287,289.9607919037784,0.5681661367416382,0.0153884440660476,6.456216328570747,-0.1751646916460301,11.28703603959815,0.0757536773917544,174.79997476437006,28.53399260581508,11.173031316050457,0.1631289113648118,13.0,10.866666666666667,0,0.05049992162481183
normal05.mp4,0,0.0,1.001,0.6007030611820401,5.966456480118878,0.2083783764135025,0.2801140892093131,4.630998169588446,21.626825053902834,303.7089162524292,0.3511650860309601,0.0096720121800899,5.94097095851663,-0.2657327135062543,5.157674961792452,-0.011715229267519,167.97941570299125,29.65595578268924,2.2924914882925487,0.1407588933938771,13.0,10.133333333333333,0,0.10293087180370346
normal05.mp4,1,0.501,1.502,0.5861092137589199,5.966456480118878,0.1793412288099643,0.3009463552724608,4.630998169588446,22.872274454532494,284.69567401760804,0.3511650860309601,0.0154876429587602,5.94097095851663,-0.1853817812894796,5.157674961792452,-0.0029267515028073,165.15039918588784,32.87384219011233,2.2924914882925487,0.1521551576063364,13.0,10.633333333333333,0,0.28897010122777095
normal05.mp4,2,1.001,2.002,0.5746373913307835,3.0153211582003987,0.1455771292565912,0.2952507665906983,1.8736349291252987,27.48930998921605,283.0205116577143,0.3285625576972961,0.0131605081260204,2.342375248263636,-0.2240493885590845,2.613808036920119,-0.0126430569042403,161.0078110317058,30.90959669106879,1.8051036129624365,0.148290350779662,13.0,9.766666666666667,0,0.23187910311579776
normal05.mp4,3,1.502,2.502,0.7078157611197807,3.1897272582310143,0.1909176375973956,0.3263030610201712,1.7373241340907553,29.43909833463103,275.6172774237929,0.2650314569473266,0.0116509748622775,2.8809574524527197,-0.2906148946049878,2.248553075992163,-0.0211858206607862,175.87795724759414,24.701542811931724,1.7373241340907553,0.1631556112855654,12.0,9.233333333333333,0,0.1490839710618669
normal05.mp4,4,2.002,3.003,0.7600080173250083,3.1897272582310143,0.149911645252556,0.3532590952382091,1.7373241340907553,34.928724451985275,259.8384801226314,0.2293285280466079,0.0147987194359302,2.8809574524527197,-0.3153376203051087,2.248553075992163,-0.0174688033673794,175.87795724759414,28.63766487446845,1.7373241340907553,0.1815338910532039,12.0,9.0,0,0.20142375743326993
normal05.mp4,5,2.502,3.504,0.8435848763794742,6.331704066614326,0.276197295199935,0.4394222338014225,5.112790054455661,32.52750992351711,253.4158719013872,0.2637187540531158,0.0150637598708271,6.049733577521465,-0.4250709497985823,9.407508796296526,-0.0150803529986342,179.924060223703,30.22974916653999,4.43303335377248,0.2130494651874663,12.0,9.2,0,0.21417021454827842
normal05.mp4,6,3.003,4.004,0.8176033020174402,6.331704066614326,0.3081451342340303,0.4446216100972521,5.112790054455661,32.52750992351711,259.73869472472546,0.2637187540531158,0.0091777415946125,6.049733577521465,-0.4691291319937706,9.407508796296526,-0.0193057677965617,179.924060223703,28.846514917001755,4.43303335377248,0.2159593793357189,12.0,9.866666666666667,0,0.11480363056712334
normal05.mp4,7,3.504,4.505,0.6681187734344208,2.856452515584879,0.1776412394617131,0.3132840146875838,2.3986128641837103,34.87979723402959,283.03979130654767,0.231523796916008,0.0048228600062429,1.6407380753187797,-0.3778257326257207,1.7967344452288645,-0.0086173508489619,175.57552044891233,27.341369556982947,1.428334618685501,0.1576887847706319,12.0,8.533333333333333,0,0.20901441996875142
normal05.mp4,8,4.004,5.005,0.6428350717710829,3.39179965433949,0.1546685887640677,0.2776117503557789,2.230722077258645,37.6950094549939,294.5982368740027,0.1815890222787857,0.0062294634990394,3.4396178421669106,-0.2339573894397072,2.8982034315430667,0.01432036878912,178.72519378609138,26.033699575154447,1.606703327369156,0.1397587248402683,12.0,8.466666666666667,0,0.1470018379120467
normal05.mp4,9,4.505,5.506,0.6967053812080907,13.800516027602953,0.4612411988060922,0.3242253991534526,11.38607250377988,36.03125686352282,286.087395340522,0.1815890222787857,0.0101867523044347,3.876523483305476,-0.2947334104678172,2.8982034315430667,-0.1403745054626939,178.72519378609138,29.954583856873136,1.606703327369156,0.1304603677007154,12.0,8.633333333333333,0,0.21033613857891836
